well,sample,target,task,reporter,quencher,cycle,cycle_mean,cycle_sd,quantity,quantity_mean,quantity_sd,auto_threshold,threshold,auto_baseline,baseline_start,baseline_end,comments,high_sd,no_amp,outlier_rg,exp_fail,qPCR_notes,q_group
F5,RPV1E3,PAV,UNKNOWN,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.047743794,TRUE,3,54,NA,N,Y,N,Y,NA,08
F5,RPV1E3,RPV,STANDARD,VIC,NFQ-MGB,NA,39.7016449,1.071894884,1000,NA,NA,TRUE,0.021962535,TRUE,3,54,NA,N,Y,N,Y,NA,08
F6,RPV1E3,PAV,UNKNOWN,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.047743794,TRUE,3,54,NA,Y,Y,N,Y,NA,08
F6,RPV1E3,RPV,STANDARD,VIC,NFQ-MGB,40.4595871,39.7016449,1.071894884,1000,NA,NA,TRUE,0.021962535,TRUE,3,38,NA,Y,Y,N,Y,NA,08
F7,17RC1,PAV,UNKNOWN,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.047743794,TRUE,3,54,NA,N,Y,N,Y,NA,08
F7,17RC1,RPV,UNKNOWN,VIC,NFQ-MGB,31.6115799,31.78024292,0.154760972,815950.8125,730400.0625,77836.48438,TRUE,0.021962535,TRUE,3,30,NA,N,Y,N,Y,NA,08
F8,17RC1,PAV,UNKNOWN,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.047743794,TRUE,3,54,NA,N,Y,N,Y,NA,08
F8,17RC1,RPV,UNKNOWN,VIC,NFQ-MGB,31.81342697,31.78024292,0.154760972,711485.375,730400.0625,77836.48438,TRUE,0.021962535,TRUE,3,30,NA,N,Y,N,Y,NA,08
F9,17RC1,PAV,UNKNOWN,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.047743794,TRUE,3,54,NA,N,Y,N,Y,NA,08
F9,17RC1,RPV,UNKNOWN,VIC,NFQ-MGB,31.91571808,31.78024292,0.154760972,663764.1875,730400.0625,77836.48438,TRUE,0.021962535,TRUE,3,30,NA,N,Y,N,Y,NA,08
F10,13RP2,PAV,UNKNOWN,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.047743794,TRUE,3,54,NA,Y,Y,N,Y,NA,08
F10,13RP2,RPV,UNKNOWN,VIC,NFQ-MGB,37.71273422,36.30363464,1.224289894,12978.95508,40730.89844,24308.96094,TRUE,0.021962535,TRUE,3,36,NA,Y,Y,N,Y,NA,08
F11,13RP2,PAV,UNKNOWN,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.047743794,TRUE,3,54,NA,Y,Y,N,Y,NA,08
F11,13RP2,RPV,UNKNOWN,VIC,NFQ-MGB,35.5005455,36.30363464,1.224289894,58253.48047,40730.89844,24308.96094,TRUE,0.021962535,TRUE,3,33,NA,Y,Y,N,Y,NA,08
F12,13RP2,PAV,UNKNOWN,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.047743794,TRUE,3,54,NA,Y,Y,N,Y,NA,08
F12,13RP2,RPV,UNKNOWN,VIC,NFQ-MGB,35.69761658,36.30363464,1.224289894,50960.26172,40730.89844,24308.96094,TRUE,0.021962535,TRUE,3,34,NA,Y,Y,N,Y,NA,08
G1,14RP2,PAV,UNKNOWN,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.047743794,TRUE,3,54,NA,Y,Y,N,Y,NA,08
G1,14RP2,RPV,UNKNOWN,VIC,NFQ-MGB,32.54344559,33.86854935,2.211566687,433490.8438,290167.4063,224719.2656,TRUE,0.021962535,TRUE,3,30,NA,Y,Y,N,Y,NA,08
G2,14RP2,PAV,UNKNOWN,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.047743794,TRUE,3,54,NA,Y,Y,N,Y,NA,08
G2,14RP2,RPV,UNKNOWN,VIC,NFQ-MGB,32.64057159,33.86854935,2.211566687,405835.75,290167.4063,224719.2656,TRUE,0.021962535,TRUE,3,30,NA,Y,Y,N,Y,NA,08
G3,14RP2,PAV,UNKNOWN,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.047743794,TRUE,3,54,NA,Y,Y,Y,Y,NA,08
G3,14RP2,RPV,UNKNOWN,VIC,NFQ-MGB,36.42163086,33.86854935,2.211566687,31175.65039,290167.4063,224719.2656,TRUE,0.021962535,TRUE,3,34,NA,Y,Y,Y,Y,NA,08
G4,22RC3,PAV,UNKNOWN,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.047743794,TRUE,3,54,NA,N,Y,N,Y,NA,08
G4,22RC3,RPV,UNKNOWN,VIC,NFQ-MGB,35.82122803,35.72419357,0.146053791,46859.21094,50216.4375,5106.785156,TRUE,0.021962535,TRUE,3,34,NA,N,Y,N,Y,NA,08
G5,22RC3,PAV,UNKNOWN,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.047743794,TRUE,3,54,NA,N,Y,N,Y,NA,08
G5,22RC3,RPV,UNKNOWN,VIC,NFQ-MGB,35.55621719,35.72419357,0.146053791,56093.38672,50216.4375,5106.785156,TRUE,0.021962535,TRUE,3,33,NA,N,Y,N,Y,NA,08
G6,22RC3,PAV,UNKNOWN,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.047743794,TRUE,3,54,NA,N,Y,N,Y,NA,08
G6,22RC3,RPV,UNKNOWN,VIC,NFQ-MGB,35.79512787,35.72419357,0.146053791,47696.71484,50216.4375,5106.785156,TRUE,0.021962535,TRUE,3,34,NA,N,Y,N,Y,NA,08
G7,18RNP1,PAV,UNKNOWN,FAM,NFQ-MGB,49.966465,49.05449677,1.289717793,20.30754852,47.97624588,39.12944794,TRUE,0.047743794,TRUE,3,47,NA,Y,N,N,N,NA,08
G7,18RNP1,RPV,UNKNOWN,VIC,NFQ-MGB,27.59646797,28.7082386,1.205325842,12450592,7157152,5024359,TRUE,0.021962535,TRUE,3,26,NA,Y,N,N,N,NA,08
G8,18RNP1,PAV,UNKNOWN,FAM,NFQ-MGB,NA,49.05449677,1.289717793,NA,NA,NA,TRUE,0.047743794,TRUE,3,54,NA,Y,Y,N,Y,NA,08
G8,18RNP1,RPV,UNKNOWN,VIC,NFQ-MGB,28.53901863,28.7082386,1.205325842,6566838.5,7157152,5024359,TRUE,0.021962535,TRUE,3,26,NA,Y,Y,N,Y,NA,08
G9,18RNP1,PAV,UNKNOWN,FAM,NFQ-MGB,48.14252853,49.05449677,1.289717793,75.64494324,47.97624588,39.12944794,TRUE,0.047743794,TRUE,3,45,NA,Y,N,N,N,NA,08
G9,18RNP1,RPV,UNKNOWN,VIC,NFQ-MGB,29.98923492,28.7082386,1.205325842,2454026,7157152,5024359,TRUE,0.021962535,TRUE,3,28,NA,Y,N,N,N,NA,08
G10,14RNP1,PAV,UNKNOWN,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.047743794,TRUE,3,54,NA,N,Y,N,Y,NA,08
G10,14RNP1,RPV,UNKNOWN,VIC,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.021962535,TRUE,3,54,NA,N,Y,N,Y,NA,08
G11,14RNP1,PAV,UNKNOWN,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.047743794,TRUE,3,54,NA,N,Y,N,Y,NA,08
G11,14RNP1,RPV,UNKNOWN,VIC,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.021962535,TRUE,3,54,NA,N,Y,N,Y,NA,08
G12,14RNP1,PAV,UNKNOWN,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.047743794,TRUE,3,54,NA,N,Y,N,Y,NA,08
G12,14RNP1,RPV,UNKNOWN,VIC,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.021962535,TRUE,3,54,NA,N,Y,N,Y,NA,08
H1,17RC2,PAV,UNKNOWN,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.047743794,TRUE,3,54,NA,Y,Y,N,Y,NA,08
H1,17RC2,RPV,UNKNOWN,VIC,NFQ-MGB,31.00663948,31.89714241,1.246567369,1230214.875,817237.25,504029.9688,TRUE,0.021962535,TRUE,3,29,NA,Y,Y,N,Y,NA,08
H2,17RC2,PAV,UNKNOWN,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.047743794,TRUE,3,54,NA,Y,Y,N,Y,NA,08
H2,17RC2,RPV,UNKNOWN,VIC,NFQ-MGB,31.36301613,31.89714241,1.246567369,965901,817237.25,504029.9688,TRUE,0.021962535,TRUE,3,29,NA,Y,Y,N,Y,NA,08
H3,17RC2,PAV,UNKNOWN,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.047743794,TRUE,3,54,NA,Y,Y,N,Y,NA,08
H3,17RC2,RPV,UNKNOWN,VIC,NFQ-MGB,33.32177353,31.89714241,1.246567369,255595.8906,817237.25,504029.9688,TRUE,0.021962535,TRUE,3,31,NA,Y,Y,N,Y,NA,08
H4,22RNP3,PAV,UNKNOWN,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.047743794,TRUE,3,54,NA,Y,Y,N,Y,NA,08
H4,22RNP3,RPV,UNKNOWN,VIC,NFQ-MGB,42.51736832,44.74250412,7.462589741,497.7232971,2462.960449,3842.650879,TRUE,0.021962535,TRUE,3,40,NA,Y,Y,N,Y,NA,08
H5,22RNP3,PAV,UNKNOWN,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.047743794,TRUE,3,54,NA,Y,Y,N,Y,NA,08
H5,22RNP3,RPV,UNKNOWN,VIC,NFQ-MGB,53.06456757,44.74250412,7.462589741,0.387268811,2462.960449,3842.650879,TRUE,0.021962535,TRUE,3,50,NA,Y,Y,N,Y,NA,08
H6,22RNP3,PAV,UNKNOWN,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.047743794,TRUE,3,54,NA,Y,Y,N,Y,NA,08
H6,22RNP3,RPV,UNKNOWN,VIC,NFQ-MGB,38.64557648,44.74250412,7.462589741,6890.770996,2462.960449,3842.650879,TRUE,0.021962535,TRUE,3,37,NA,Y,Y,N,Y,NA,08
H7,18RP1,PAV,UNKNOWN,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.047743794,TRUE,3,54,NA,N,N,N,Y,NA,08
H7,18RP1,RPV,UNKNOWN,VIC,NFQ-MGB,41.00194168,41.00194168,NA,1392.15332,1392.15332,NA,TRUE,0.021962535,TRUE,3,39,NA,N,N,N,Y,NA,08
H8,18RP1,PAV,UNKNOWN,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.047743794,TRUE,3,54,NA,N,Y,N,Y,NA,08
H8,18RP1,RPV,UNKNOWN,VIC,NFQ-MGB,NA,41.00194168,NA,NA,NA,NA,TRUE,0.021962535,TRUE,3,54,NA,N,Y,N,Y,NA,08
H9,18RP1,PAV,UNKNOWN,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.047743794,TRUE,3,54,NA,N,Y,N,Y,NA,08
H9,18RP1,RPV,UNKNOWN,VIC,NFQ-MGB,NA,41.00194168,NA,NA,NA,NA,TRUE,0.021962535,TRUE,3,54,NA,N,Y,N,Y,NA,08
H10,18RN2,PAV,UNKNOWN,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.047743794,TRUE,3,54,NA,Y,Y,N,Y,NA,08
H10,18RN2,RPV,UNKNOWN,VIC,NFQ-MGB,32.69021225,32.13404465,0.569634736,392389.9063,601474.9375,231164.6875,TRUE,0.021962535,TRUE,3,30,NA,Y,Y,N,Y,NA,08
H11,18RN2,PAV,UNKNOWN,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.047743794,TRUE,3,54,NA,Y,N,N,Y,NA,08
H11,18RN2,RPV,UNKNOWN,VIC,NFQ-MGB,32.16008759,32.13404465,0.569634736,562317.4375,601474.9375,231164.6875,TRUE,0.021962535,TRUE,3,30,NA,Y,N,N,Y,NA,08
H12,18RN2,PAV,UNKNOWN,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.047743794,TRUE,3,54,NA,Y,N,N,Y,NA,08
H12,18RN2,RPV,UNKNOWN,VIC,NFQ-MGB,31.55183601,32.13404465,0.569634736,849717.5,601474.9375,231164.6875,TRUE,0.021962535,TRUE,3,29,NA,Y,N,N,Y,NA,08
A1,NTC,PAV,NTC,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.018408781,TRUE,3,49,NA,N,N,N,N,NA,09
A1,NTC,RPV,NTC,VIC,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.047069036,TRUE,3,49,NA,N,N,N,N,NA,09
A2,NTC,PAV,NTC,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.018408781,TRUE,3,49,NA,N,N,N,N,NA,09
A2,NTC,RPV,NTC,VIC,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.047069036,TRUE,3,49,NA,N,N,N,N,NA,09
A3,NTC,PAV,NTC,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.018408781,TRUE,3,49,NA,N,N,N,N,NA,09
A3,NTC,RPV,NTC,VIC,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.047069036,TRUE,3,49,NA,N,N,N,N,NA,09
A4,NAC,PAV,UNKNOWN,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.018408781,TRUE,3,49,NA,N,Y,N,Y,NA,09
A4,NAC,RPV,UNKNOWN,VIC,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.047069036,TRUE,3,49,NA,N,Y,N,Y,NA,09
A5,NAC,PAV,UNKNOWN,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.018408781,TRUE,3,49,NA,N,Y,N,Y,NA,09
A5,NAC,RPV,UNKNOWN,VIC,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.047069036,TRUE,3,49,NA,N,Y,N,Y,NA,09
A6,NAC,PAV,UNKNOWN,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.018408781,TRUE,3,49,NA,N,Y,N,Y,NA,09
A6,NAC,RPV,UNKNOWN,VIC,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.047069036,TRUE,3,49,NA,N,Y,N,Y,NA,09
A7,36RN,PAV,UNKNOWN,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.018408781,TRUE,3,49,NA,N,Y,N,Y,NA,09
A7,36RN,RPV,UNKNOWN,VIC,NFQ-MGB,35.11631393,34.68804932,0.422964662,72264.70313,96974.91406,25553.72266,TRUE,0.047069036,TRUE,3,32,NA,N,Y,N,Y,NA,09
A8,36RN,PAV,UNKNOWN,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.018408781,TRUE,3,49,NA,N,Y,N,Y,NA,09
A8,36RN,RPV,UNKNOWN,VIC,NFQ-MGB,34.67724228,34.68804932,0.422964662,95364.08594,96974.91406,25553.72266,TRUE,0.047069036,TRUE,3,31,NA,N,Y,N,Y,NA,09
A9,36RN,PAV,UNKNOWN,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.018408781,TRUE,3,49,NA,N,Y,N,Y,NA,09
A9,36RN,RPV,UNKNOWN,VIC,NFQ-MGB,34.27059174,34.68804932,0.422964662,123295.9375,96974.91406,25553.72266,TRUE,0.047069036,TRUE,3,31,NA,N,Y,N,Y,NA,09
A10,48RC,PAV,UNKNOWN,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.018408781,TRUE,3,49,NA,Y,N,N,Y,NA,09
A10,48RC,RPV,UNKNOWN,VIC,NFQ-MGB,33.65275955,33.93052292,0.501841605,182158.75,157692.5781,44786.83203,TRUE,0.047069036,TRUE,3,30,NA,Y,N,N,Y,NA,09
A11,48RC,PAV,UNKNOWN,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.018408781,TRUE,3,49,NA,Y,N,N,Y,NA,09
A11,48RC,RPV,UNKNOWN,VIC,NFQ-MGB,33.62896729,33.93052292,0.501841605,184917.25,157692.5781,44786.83203,TRUE,0.047069036,TRUE,3,30,NA,Y,N,N,Y,NA,09
A12,48RC,PAV,UNKNOWN,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.018408781,TRUE,3,49,NA,Y,N,Y,Y,NA,09
A12,48RC,RPV,UNKNOWN,VIC,NFQ-MGB,34.50983429,33.93052292,0.501841605,106001.7266,157692.5781,44786.83203,TRUE,0.047069036,TRUE,3,31,NA,Y,N,Y,Y,NA,09
B1,PAV1E7,PAV,STANDARD,FAM,NFQ-MGB,28.70258141,29.07724762,0.325473934,10000000,NA,NA,TRUE,0.018408781,TRUE,3,26,NA,N,N,N,N,NA,09
B1,PAV1E7,RPV,UNKNOWN,VIC,NFQ-MGB,44.98649216,44.98649216,NA,141.5984192,141.5984192,NA,TRUE,0.047069036,TRUE,3,41,NA,N,N,N,N,NA,09
B2,PAV1E7,PAV,STANDARD,FAM,NFQ-MGB,29.29012489,29.07724762,0.325473934,10000000,NA,NA,TRUE,0.018408781,TRUE,3,27,NA,N,N,N,Y,NA,09
B2,PAV1E7,RPV,UNKNOWN,VIC,NFQ-MGB,NA,44.98649216,NA,NA,NA,NA,TRUE,0.047069036,TRUE,3,49,NA,N,N,N,Y,NA,09
B3,PAV1E7,PAV,STANDARD,FAM,NFQ-MGB,29.23903465,29.07724762,0.325473934,10000000,NA,NA,TRUE,0.018408781,TRUE,3,27,NA,N,N,N,Y,NA,09
B3,PAV1E7,RPV,UNKNOWN,VIC,NFQ-MGB,NA,44.98649216,NA,NA,NA,NA,TRUE,0.047069036,TRUE,3,49,NA,N,N,N,Y,NA,09
B4,RPV1E7,PAV,UNKNOWN,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.018408781,TRUE,3,49,NA,N,Y,N,Y,NA,09
B4,RPV1E7,RPV,STANDARD,VIC,NFQ-MGB,26.5655117,26.47755432,0.080351807,10000000,NA,NA,TRUE,0.047069036,TRUE,3,23,NA,N,Y,N,Y,NA,09
B5,RPV1E7,PAV,UNKNOWN,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.018408781,TRUE,3,49,NA,N,N,N,Y,NA,09
B5,RPV1E7,RPV,STANDARD,VIC,NFQ-MGB,26.45914459,26.47755432,0.080351807,10000000,NA,NA,TRUE,0.047069036,TRUE,3,23,NA,N,N,N,Y,NA,09
B6,RPV1E7,PAV,UNKNOWN,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.018408781,TRUE,3,49,NA,N,Y,N,Y,NA,09
B6,RPV1E7,RPV,STANDARD,VIC,NFQ-MGB,26.40800285,26.47755432,0.080351807,10000000,NA,NA,TRUE,0.047069036,TRUE,3,23,NA,N,Y,N,Y,NA,09
B7,11RP1,PAV,UNKNOWN,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.018408781,TRUE,3,49,NA,Y,N,N,Y,NA,09
B7,11RP1,RPV,UNKNOWN,VIC,NFQ-MGB,43.92909241,41.46414566,2.156652689,276.1559143,2030.948608,1618.517822,TRUE,0.047069036,TRUE,3,40,NA,Y,N,N,Y,NA,09
B8,11RP1,PAV,UNKNOWN,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.018408781,TRUE,3,49,NA,Y,Y,N,Y,NA,09
B8,11RP1,RPV,UNKNOWN,VIC,NFQ-MGB,39.92477417,41.46414566,2.156652689,3465.235352,2030.948608,1618.517822,TRUE,0.047069036,TRUE,3,37,NA,Y,Y,N,Y,NA,09
B9,11RP1,PAV,UNKNOWN,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.018408781,TRUE,3,49,NA,Y,Y,N,Y,NA,09
B9,11RP1,RPV,UNKNOWN,VIC,NFQ-MGB,40.53857803,41.46414566,2.156652689,2351.45459,2030.948608,1618.517822,TRUE,0.047069036,TRUE,3,38,NA,Y,Y,N,Y,NA,09
B10,12RNP1,PAV,UNKNOWN,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.018408781,TRUE,3,49,NA,Y,Y,N,Y,NA,09
B10,12RNP1,RPV,UNKNOWN,VIC,NFQ-MGB,36.4744873,35.37858582,1.057899833,30641.74609,70451.51563,43136.70313,TRUE,0.047069036,TRUE,3,33,NA,Y,Y,N,Y,NA,09
B11,12RNP1,PAV,UNKNOWN,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.018408781,TRUE,3,49,NA,Y,Y,N,Y,NA,09
B11,12RNP1,RPV,UNKNOWN,VIC,NFQ-MGB,34.36330032,35.37858582,1.057899833,116282.4844,70451.51563,43136.70313,TRUE,0.047069036,TRUE,3,32,NA,Y,Y,N,Y,NA,09
B12,12RNP1,PAV,UNKNOWN,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.018408781,TRUE,3,49,NA,Y,Y,N,Y,NA,09
B12,12RNP1,RPV,UNKNOWN,VIC,NFQ-MGB,35.297966,35.37858582,1.057899833,64430.31641,70451.51563,43136.70313,TRUE,0.047069036,TRUE,3,32,NA,Y,Y,N,Y,NA,09
C1,PAV1E6,PAV,STANDARD,FAM,NFQ-MGB,31.5535202,31.70203209,0.150533751,1000000,NA,NA,TRUE,0.018408781,TRUE,3,30,NA,N,N,N,Y,NA,09
C1,PAV1E6,RPV,UNKNOWN,VIC,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.047069036,TRUE,3,49,NA,N,N,N,Y,NA,09
C2,PAV1E6,PAV,STANDARD,FAM,NFQ-MGB,31.69806671,31.70203209,0.150533751,1000000,NA,NA,TRUE,0.018408781,TRUE,3,30,NA,N,N,N,Y,NA,09
C2,PAV1E6,RPV,UNKNOWN,VIC,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.047069036,TRUE,3,49,NA,N,N,N,Y,NA,09
C3,PAV1E6,PAV,STANDARD,FAM,NFQ-MGB,31.85450935,31.70203209,0.150533751,1000000,NA,NA,TRUE,0.018408781,TRUE,3,30,NA,N,N,N,Y,NA,09
C3,PAV1E6,RPV,UNKNOWN,VIC,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.047069036,TRUE,3,49,NA,N,N,N,Y,NA,09
C4,RPV1E6,PAV,UNKNOWN,FAM,NFQ-MGB,43.93196106,43.93196106,NA,339.3226929,339.3226929,NA,TRUE,0.018408781,TRUE,3,42,NA,N,N,N,N,NA,09
C4,RPV1E6,RPV,STANDARD,VIC,NFQ-MGB,30.8361454,30.77864075,0.128174916,1000000,NA,NA,TRUE,0.047069036,TRUE,3,27,NA,N,N,N,N,NA,09
C5,RPV1E6,PAV,UNKNOWN,FAM,NFQ-MGB,NA,43.93196106,NA,NA,NA,NA,TRUE,0.018408781,TRUE,3,49,NA,N,Y,N,Y,NA,09
C5,RPV1E6,RPV,STANDARD,VIC,NFQ-MGB,30.63178444,30.77864075,0.128174916,1000000,NA,NA,TRUE,0.047069036,TRUE,3,27,NA,N,Y,N,Y,NA,09
C6,RPV1E6,PAV,UNKNOWN,FAM,NFQ-MGB,NA,43.93196106,NA,NA,NA,NA,TRUE,0.018408781,TRUE,3,49,NA,N,Y,N,Y,NA,09
C6,RPV1E6,RPV,STANDARD,VIC,NFQ-MGB,30.86799431,30.77864075,0.128174916,1000000,NA,NA,TRUE,0.047069036,TRUE,3,27,NA,N,Y,N,Y,NA,09
C7,14RNP2,PAV,UNKNOWN,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.018408781,TRUE,3,49,NA,N,Y,N,Y,NA,09
C7,14RNP2,RPV,UNKNOWN,VIC,NFQ-MGB,34.71930313,34.66360092,0.354616523,92863.60156,97832.82031,22323.98242,TRUE,0.047069036,TRUE,3,32,NA,N,Y,N,Y,NA,09
C8,14RNP2,PAV,UNKNOWN,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.018408781,TRUE,3,49,NA,N,Y,N,Y,NA,09
C8,14RNP2,RPV,UNKNOWN,VIC,NFQ-MGB,34.98707199,34.66360092,0.354616523,78412.17969,97832.82031,22323.98242,TRUE,0.047069036,TRUE,3,32,NA,N,Y,N,Y,NA,09
C9,14RNP2,PAV,UNKNOWN,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.018408781,TRUE,3,49,NA,N,Y,N,Y,NA,09
C9,14RNP2,RPV,UNKNOWN,VIC,NFQ-MGB,34.28443146,34.66360092,0.354616523,122222.6953,97832.82031,22323.98242,TRUE,0.047069036,TRUE,3,31,NA,N,Y,N,Y,NA,09
C10,15RNP2,PAV,UNKNOWN,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.018408781,TRUE,3,49,NA,Y,Y,N,Y,NA,09
C10,15RNP2,RPV,UNKNOWN,VIC,NFQ-MGB,41.99295425,44.16708374,4.7851758,938.2764282,957.0549927,959.1567993,TRUE,0.047069036,TRUE,3,39,NA,Y,Y,N,Y,NA,09
C11,15RNP2,PAV,UNKNOWN,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.018408781,TRUE,3,49,NA,Y,N,N,Y,NA,09
C11,15RNP2,RPV,UNKNOWN,VIC,NFQ-MGB,49.65332794,44.16708374,4.7851758,7.425391674,957.0549927,959.1567993,TRUE,0.047069036,TRUE,3,45,NA,Y,N,N,Y,NA,09
C12,15RNP2,PAV,UNKNOWN,FAM,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.018408781,TRUE,3,49,NA,Y,Y,N,Y,NA,09
C12,15RNP2,RPV,UNKNOWN,VIC,NFQ-MGB,40.85496902,44.16708374,4.7851758,1925.463257,957.0549927,959.1567993,TRUE,0.047069036,TRUE,3,38,NA,Y,Y,N,Y,NA,09
D1,PAV1E5,PAV,STANDARD,FAM,NFQ-MGB,35.88856888,36.07950974,0.28567642,100000,NA,NA,TRUE,0.018408781,TRUE,3,34,NA,N,N,N,Y,NA,09
D1,PAV1E5,RPV,UNKNOWN,VIC,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.047069036,TRUE,3,49,NA,N,N,N,Y,NA,09
D2,PAV1E5,PAV,STANDARD,FAM,NFQ-MGB,36.40793228,36.07950974,0.28567642,100000,NA,NA,TRUE,0.018408781,TRUE,3,35,NA,N,N,N,Y,NA,09
D2,PAV1E5,RPV,UNKNOWN,VIC,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.047069036,TRUE,3,49,NA,N,N,N,Y,NA,09
D3,PAV1E5,PAV,STANDARD,FAM,NFQ-MGB,35.94202423,36.07950974,0.28567642,100000,NA,NA,TRUE,0.018408781,TRUE,3,34,NA,N,N,N,Y,NA,09
D3,PAV1E5,RPV,UNKNOWN,VIC,NFQ-MGB,NA,NA,NA,NA,NA,NA,TRUE,0.047069036,TRUE,3,49,NA,N,N,N,Y,NA,09
D4,RPV1E5,PAV,UNKNOWN,FAM,NFQ-MGB,NA,42.13541412,NA,NA,NA,NA,TRUE,0.018408781,TRUE,3,49,NA,N,Y,N,Y,NA,09
D4,RPV1E5,RPV,STANDARD,VIC,NFQ-MGB,40.15638733,40.15638733,NA,100000,NA,NA,TRUE,0.047069036,TRUE,3,37,NA,N,Y,N,Y,NA,09
