param_foc1,param_val1,param_foc2,param_val2,first_virus,time,variable,value,nutrient,variable2,abund_type
z_nb,1e-4,z_nc,2.3101297000831582e-18,RPV,500,R_p_np,3.90552239886351e-9,+N+P,R_p,NA
z_nb,1e-4,z_nc,2.3101297000831582e-18,RPV,500,Q_n_np,0.01099921053230571,+N+P,Q_n,NA
z_nb,1e-4,z_nc,2.3101297000831582e-18,RPV,500,Q_p_np,7.535602112862587e-5,+N+P,Q_p,NA
z_nb,1e-4,z_nc,2.3101297000831582e-18,RPV,500,H_np,44.997136511562395,+N+P,H,NA
z_nb,1e-4,z_nc,2.3101297000831582e-18,RPV,500,V_b_np,4.570918873070711,+N+P,PAV_conc,con
z_nb,1e-4,z_nc,2.3101297000831582e-18,RPV,500,V_c_np,9.899639720055465,+N+P,RPV_conc,con
z_nb,1e-4,z_nc,2.3101297000831582e-18,RPV,500,VbH_low,4.729177340217892,low,PAV_pop,pop
z_nb,1e-4,z_nc,2.3101297000831582e-18,RPV,500,VbH_n,4.730129099976277,+N,PAV_pop,pop
z_nb,1e-4,z_nc,2.3101297000831582e-18,RPV,500,VbH_p,6.223947021679199,+P,PAV_pop,pop
z_nb,1e-4,z_nc,2.3101297000831582e-18,RPV,500,VbH_np,6.224092345068752,+N+P,PAV_pop,pop
z_nb,1e-4,z_nc,2.3101297000831582e-18,RPV,500,VcH_low,7.639424858762489,low,RPV_pop,pop
z_nb,1e-4,z_nc,2.3101297000831582e-18,RPV,500,VcH_n,8.232193938252529,+N,RPV_pop,pop
z_nb,1e-4,z_nc,2.3101297000831582e-18,RPV,500,VcH_p,10.974003144075775,+P,RPV_pop,pop
z_nb,1e-4,z_nc,2.3101297000831582e-18,RPV,500,VcH_np,11.552824597404058,+N+P,RPV_pop,pop
z_nb,1e-4,z_nc,3.511191734215142e-18,RPV,500,R_n_low,1.2929195255199952e-8,low,R_n,NA
z_nb,1e-4,z_nc,3.511191734215142e-18,RPV,500,R_p_low,2.3845955905337935e-9,low,R_p,NA
z_nb,1e-4,z_nc,3.511191734215142e-18,RPV,500,Q_n_low,0.010999518893860185,low,Q_n,NA
z_nb,1e-4,z_nc,3.511191734215142e-18,RPV,500,Q_p_low,7.482205500889758e-5,low,Q_p,NA
z_nb,1e-4,z_nc,3.511191734215142e-18,RPV,500,H_low,1.4379278316685071,low,H,NA
z_nb,1e-4,z_nc,3.511191734215142e-18,RPV,500,V_b_low,4.571443798672981,low,PAV_conc,con
z_nb,1e-4,z_nc,3.511191734215142e-18,RPV,500,V_c_low,7.481687773367973,low,RPV_conc,con
z_nb,1e-4,z_nc,3.511191734215142e-18,RPV,500,R_n_n,6.669971669821637e-7,+N,R_n,NA
z_nb,1e-4,z_nc,3.511191734215142e-18,RPV,500,R_p_n,2.384594607431229e-9,+N,R_p,NA
z_nb,1e-4,z_nc,3.511191734215142e-18,RPV,500,Q_n_n,0.011000689584717697,+N,Q_n,NA
z_nb,1e-4,z_nc,3.511191734215142e-18,RPV,500,Q_p_n,7.482205425677832e-5,+N,Q_p,NA
