param_foc1,param_val1,param_foc2,param_val2,time,variable,value,nutrient,variable2,value2,abund_type
z_nc,1.096390766376425e-17,z_pc,1.6768329368110032e-18,23,R_p_p,1.3610607282533584e-6,+P,R_p,1.3610607282533584e-6,NA
z_nc,1.096390766376425e-17,z_pc,1.6768329368110032e-18,23,Q_n_p,0.004585671786341389,+P,Q_n,0.004585671786341389,NA
z_nc,1.096390766376425e-17,z_pc,1.6768329368110032e-18,23,Q_p_p,0.001962139536926966,+P,Q_p,0.001962139536926966,NA
z_nc,1.096390766376425e-17,z_pc,1.6768329368110032e-18,23,H_p,0.13730610423825526,+P,H,0.13730610423825526,NA
z_nc,1.096390766376425e-17,z_pc,1.6768329368110032e-18,23,V_b_p,0,+P,PAV_conc,0,con
z_nc,1.096390766376425e-17,z_pc,1.6768329368110032e-18,23,V_c_p,9818009.824940978,+P,RPV_conc,6.992023506599616,con
z_nc,1.096390766376425e-17,z_pc,1.6768329368110032e-18,23,R_n_np,7.16518332834363e-6,+N+P,R_n,7.16518332834363e-6,NA
z_nc,1.096390766376425e-17,z_pc,1.6768329368110032e-18,23,R_p_np,1.2084961978429143e-6,+N+P,R_p,1.2084961978429143e-6,NA
z_nc,1.096390766376425e-17,z_pc,1.6768329368110032e-18,23,Q_n_np,0.012181667257686121,+N+P,Q_n,0.012181667257686121,NA
z_nc,1.096390766376425e-17,z_pc,1.6768329368110032e-18,23,Q_p_np,0.0017500285071805882,+N+P,Q_p,0.0017500285071805882,NA
z_nc,1.096390766376425e-17,z_pc,1.6768329368110032e-18,23,H_np,0.1540346677606141,+N+P,H,0.1540346677606141,NA
z_nc,1.096390766376425e-17,z_pc,1.6768329368110032e-18,23,V_b_np,0,+N+P,PAV_conc,0,con
z_nc,1.096390766376425e-17,z_pc,1.6768329368110032e-18,23,V_c_np,13887813.89835783,+N+P,RPV_conc,7.142633919442619,con
z_nc,1.096390766376425e-17,z_pc,1.6768329368110032e-18,23,VbH_low,0,low,PAV_pop,0,pop
z_nc,1.096390766376425e-17,z_pc,1.6768329368110032e-18,23,VbH_n,0,+N,PAV_pop,0,pop
z_nc,1.096390766376425e-17,z_pc,1.6768329368110032e-18,23,VbH_p,0,+P,PAV_pop,0,pop
z_nc,1.096390766376425e-17,z_pc,1.6768329368110032e-18,23,VbH_np,0,+N+P,PAV_pop,0,pop
z_nc,1.096390766376425e-17,z_pc,1.6768329368110032e-18,23,VcH_low,1348072.6804355602,low,RPV_pop,6.129713629686023,pop
z_nc,1.096390766376425e-17,z_pc,1.6768329368110032e-18,23,VcH_n,1992374.1845783575,+N,RPV_pop,6.299371123871528,pop
z_nc,1.096390766376425e-17,z_pc,1.6768329368110032e-18,23,VcH_p,1348072.6804355602,+P,RPV_pop,6.129713629686023,pop
z_nc,1.096390766376425e-17,z_pc,1.6768329368110032e-18,23,VcH_np,2139204.7997547872,+N+P,RPV_pop,6.330252567366529,pop
z_nc,1.8384641486754625e-17,z_pc,2.8117686979742367e-18,23,R_n_low,1.3743431452267384e-7,low,R_n,1.3743431452267384e-7,NA
z_nc,1.8384641486754625e-17,z_pc,2.8117686979742367e-18,23,R_p_low,2.5387879891659116e-8,low,R_p,2.5387879891659116e-8,NA
z_nc,1.8384641486754625e-17,z_pc,2.8117686979742367e-18,23,Q_n_low,0.004585671699051559,low,Q_n,0.004585671699051559,NA
z_nc,1.8384641486754625e-17,z_pc,2.8117686979742367e-18,23,Q_p_low,6.384844264526616e-4,low,Q_p,6.384844264526616e-4,NA
z_nc,1.8384641486754625e-17,z_pc,2.8117686979742367e-18,23,H_low,0.137306104053246,low,H,0.137306104053246,NA
z_nc,1.8384641486754625e-17,z_pc,2.8117686979742367e-18,23,V_b_low,0,low,PAV_conc,0,con
z_nc,1.8384641486754625e-17,z_pc,2.8117686979742367e-18,23,V_c_low,9818009.783932937,low,RPV_conc,6.992023504785647,con
z_nc,1.8384641486754625e-17,z_pc,2.8117686979742367e-18,23,R_n_n,7.306417026702331e-6,+N,R_n,7.306417026702331e-6,NA
z_nc,1.8384641486754625e-17,z_pc,2.8117686979742367e-18,23,R_p_n,2.303939762968429e-8,+N,R_p,2.303939762968429e-8,NA
z_nc,1.8384641486754625e-17,z_pc,2.8117686979742367e-18,23,Q_n_n,0.012393849404966252,+N,Q_n,0.012393849404966252,NA
z_nc,1.8384641486754625e-17,z_pc,2.8117686979742367e-18,23,Q_p_n,5.791153379109061e-4,+N,Q_p,5.791153379109061e-4,NA
z_nc,1.8384641486754625e-17,z_pc,2.8117686979742367e-18,23,H_n,0.15138624861676023,+N,H,0.15138624861676023,NA
z_nc,1.8384641486754625e-17,z_pc,2.8117686979742367e-18,23,V_b_n,0,+N,PAV_conc,0,con
z_nc,1.8384641486754625e-17,z_pc,2.8117686979742367e-18,23,V_c_n,13160866.289785372,+N,RPV_conc,7.119284509852174,con
z_nc,1.8384641486754625e-17,z_pc,2.8117686979742367e-18,23,R_n_p,1.3743431452267384e-7,+P,R_n,1.3743431452267384e-7,NA
z_nc,1.8384641486754625e-17,z_pc,2.8117686979742367e-18,23,R_p_p,1.3610607300656368e-6,+P,R_p,1.3610607300656368e-6,NA
