param_foc1,param_val1,param_foc2,param_val2,variable2,nutrient,first,last,growth
z_nc,2.437272817129008e-16,z_pc,3.727593720314953e-17,RPV_conc,+P,500000,516950.3237405436,0.275044158357266
z_nc,2.437272817129008e-16,z_pc,3.727593720314953e-17,RPV_conc,+N+P,500000,517153.24176534504,0.27828188769490625
z_nc,4.086899335756061e-16,z_pc,6.250551925273976e-17,PAV_conc,low,0,0,NA
z_nc,4.086899335756061e-16,z_pc,6.250551925273976e-17,PAV_conc,+N,0,0,NA
z_nc,4.086899335756061e-16,z_pc,6.250551925273976e-17,PAV_conc,+P,0,0,NA
z_nc,4.086899335756061e-16,z_pc,6.250551925273976e-17,PAV_conc,+N+P,0,0,NA
z_nc,4.086899335756061e-16,z_pc,6.250551925273976e-17,RPV_conc,low,500000,516950.3237402572,0.27504415835269475
z_nc,4.086899335756061e-16,z_pc,6.250551925273976e-17,RPV_conc,+N,500000,517153.24176511547,0.27828188769124357
z_nc,4.086899335756061e-16,z_pc,6.250551925273976e-17,RPV_conc,+P,500000,516950.3237402572,0.27504415835269475
z_nc,4.086899335756061e-16,z_pc,6.250551925273976e-17,RPV_conc,+N+P,500000,517153.24176511547,0.27828188769124357
z_nc,6.853047415626774e-16,z_pc,1.0481131341546832e-16,PAV_conc,low,0,0,NA
z_nc,6.853047415626774e-16,z_pc,1.0481131341546832e-16,PAV_conc,+N,0,0,NA
z_nc,6.853047415626774e-16,z_pc,1.0481131341546832e-16,PAV_conc,+P,0,0,NA
z_nc,6.853047415626774e-16,z_pc,1.0481131341546832e-16,PAV_conc,+N+P,0,0,NA
z_nc,6.853047415626774e-16,z_pc,1.0481131341546832e-16,RPV_conc,low,500000,516950.3237393505,0.2750441583382245
z_nc,6.853047415626774e-16,z_pc,1.0481131341546832e-16,RPV_conc,+N,500000,517153.24176422606,0.27828188767705525
z_nc,6.853047415626774e-16,z_pc,1.0481131341546832e-16,RPV_conc,+P,500000,516950.3237393505,0.2750441583382245
z_nc,6.853047415626774e-16,z_pc,1.0481131341546832e-16,RPV_conc,+N+P,500000,517153.24176422606,0.27828188767705525
z_nc,1.1491415624050546e-15,z_pc,1.7575106248547895e-16,PAV_conc,low,0,0,NA
z_nc,1.1491415624050546e-15,z_pc,1.7575106248547895e-16,PAV_conc,+N,0,0,NA
z_nc,1.1491415624050546e-15,z_pc,1.7575106248547895e-16,PAV_conc,+P,0,0,NA
z_nc,1.1491415624050546e-15,z_pc,1.7575106248547895e-16,PAV_conc,+N+P,0,0,NA
z_nc,1.1491415624050546e-15,z_pc,1.7575106248547895e-16,RPV_conc,low,500000,516950.3237392202,0.2750441583361461
z_nc,1.1491415624050546e-15,z_pc,1.7575106248547895e-16,RPV_conc,+N,500000,517153.24176437984,0.2782818876795082
z_nc,1.1491415624050546e-15,z_pc,1.7575106248547895e-16,RPV_conc,+P,500000,516950.3237392202,0.2750441583361461
z_nc,1.1491415624050546e-15,z_pc,1.7575106248547895e-16,RPV_conc,+N+P,500000,517153.24176437984,0.2782818876795082
z_nc,1.92691842089926e-15,z_pc,2.9470517025518096e-16,PAV_conc,low,0,0,NA
z_nc,1.92691842089926e-15,z_pc,2.9470517025518096e-16,PAV_conc,+N,0,0,NA
z_nc,1.92691842089926e-15,z_pc,2.9470517025518096e-16,PAV_conc,+P,0,0,NA
z_nc,1.92691842089926e-15,z_pc,2.9470517025518096e-16,PAV_conc,+N+P,0,0,NA
z_nc,1.92691842089926e-15,z_pc,2.9470517025518096e-16,RPV_conc,low,500000,516950.32373754727,0.27504415830944684
z_nc,1.92691842089926e-15,z_pc,2.9470517025518096e-16,RPV_conc,+N,500000,517153.24176291627,0.2782818876561597
z_nc,1.92691842089926e-15,z_pc,2.9470517025518096e-16,RPV_conc,+P,500000,516950.32373754727,0.27504415830944684
z_nc,1.92691842089926e-15,z_pc,2.9470517025518096e-16,RPV_conc,+N+P,500000,517153.24176291627,0.2782818876561597
z_nc,3.2311202747117406e-15,z_pc,4.941713361323839e-16,PAV_conc,low,0,0,NA
z_nc,3.2311202747117406e-15,z_pc,4.941713361323839e-16,PAV_conc,+N,0,0,NA
z_nc,3.2311202747117406e-15,z_pc,4.941713361323839e-16,PAV_conc,+P,0,0,NA
z_nc,3.2311202747117406e-15,z_pc,4.941713361323839e-16,PAV_conc,+N+P,0,0,NA
z_nc,3.2311202747117406e-15,z_pc,4.941713361323839e-16,RPV_conc,low,500000,516950.323735377,0.2750441582748116
z_nc,3.2311202747117406e-15,z_pc,4.941713361323839e-16,RPV_conc,+N,500000,517153.2417612136,0.27828188762899797
z_nc,3.2311202747117406e-15,z_pc,4.941713361323839e-16,RPV_conc,+P,500000,516950.323735377,0.2750441582748116
z_nc,3.2311202747117406e-15,z_pc,4.941713361323839e-16,RPV_conc,+N+P,500000,517153.2417612136,0.27828188762899797
z_nc,5.418048899434485e-15,z_pc,8.286427728546859e-16,PAV_conc,low,0,0,NA
z_nc,5.418048899434485e-15,z_pc,8.286427728546859e-16,PAV_conc,+N,0,0,NA
z_nc,5.418048899434485e-15,z_pc,8.286427728546859e-16,PAV_conc,+P,0,0,NA
z_nc,5.418048899434485e-15,z_pc,8.286427728546859e-16,PAV_conc,+N+P,0,0,NA
z_nc,5.418048899434485e-15,z_pc,8.286427728546859e-16,RPV_conc,low,500000,516950.3237319096,0.2750441582194764
z_nc,5.418048899434485e-15,z_pc,8.286427728546859e-16,RPV_conc,+N,500000,517153.2417585619,0.27828188758669686
z_nc,5.418048899434485e-15,z_pc,8.286427728546859e-16,RPV_conc,+P,500000,516950.3237319096,0.2750441582194764
z_nc,5.418048899434485e-15,z_pc,8.286427728546859e-16,RPV_conc,+N+P,500000,517153.2417585619,0.27828188758669686
z_nc,9.08516284782435e-15,z_pc,1.389495494373136e-15,PAV_conc,low,0,0,NA
z_nc,9.08516284782435e-15,z_pc,1.389495494373136e-15,PAV_conc,+N,0,0,NA
z_nc,9.08516284782435e-15,z_pc,1.389495494373136e-15,PAV_conc,+P,0,0,NA
z_nc,9.08516284782435e-15,z_pc,1.389495494373136e-15,PAV_conc,+N+P,0,0,NA
z_nc,9.08516284782435e-15,z_pc,1.389495494373136e-15,RPV_conc,low,500000,516950.32372577535,0.27504415812157906
z_nc,9.08516284782435e-15,z_pc,1.389495494373136e-15,RPV_conc,+N,500000,517153.24175373645,0.27828188750971744
z_nc,9.08516284782435e-15,z_pc,1.389495494373136e-15,RPV_conc,+P,500000,516950.32372577535,0.27504415812157906
z_nc,9.08516284782435e-15,z_pc,1.389495494373136e-15,RPV_conc,+N+P,500000,517153.24175373645,0.27828188750971744
z_nc,1.5234300299523585e-14,z_pc,2.329951810515372e-15,PAV_conc,low,0,0,NA
z_nc,1.5234300299523585e-14,z_pc,2.329951810515372e-15,PAV_conc,+N,0,0,NA
z_nc,1.5234300299523585e-14,z_pc,2.329951810515372e-15,PAV_conc,+P,0,0,NA
z_nc,1.5234300299523585e-14,z_pc,2.329951810515372e-15,PAV_conc,+N+P,0,0,NA
z_nc,1.5234300299523585e-14,z_pc,2.329951810515372e-15,RPV_conc,low,500000,516950.32371514715,0.27504415795196435
z_nc,1.5234300299523585e-14,z_pc,2.329951810515372e-15,RPV_conc,+N,500000,517153.2417452404,0.2782818873741817
z_nc,1.5234300299523585e-14,z_pc,2.329951810515372e-15,RPV_conc,+P,500000,516950.32371514715,0.27504415795196435
z_nc,1.5234300299523585e-14,z_pc,2.329951810515372e-15,RPV_conc,+N+P,500000,517153.2417452404,0.2782818873741817
z_nc,2.554537651151098e-14,z_pc,3.906939937054621e-15,PAV_conc,low,0,0,NA
z_nc,2.554537651151098e-14,z_pc,3.906939937054621e-15,PAV_conc,+N,0,0,NA
z_nc,2.554537651151098e-14,z_pc,3.906939937054621e-15,PAV_conc,+P,0,0,NA
z_nc,2.554537651151098e-14,z_pc,3.906939937054621e-15,PAV_conc,+N+P,0,0,NA
z_nc,2.554537651151098e-14,z_pc,3.906939937054621e-15,RPV_conc,low,500000,516950.32369792263,0.275044157677078
z_nc,2.554537651151098e-14,z_pc,3.906939937054621e-15,RPV_conc,+N,500000,517153.24173170084,0.2782818871581898
z_nc,2.554537651151098e-14,z_pc,3.906939937054621e-15,RPV_conc,+P,500000,516950.32369792263,0.275044157677078
z_nc,2.554537651151098e-14,z_pc,3.906939937054621e-15,RPV_conc,+N+P,500000,517153.24173170084,0.2782818871581898
z_nc,4.283532871773978e-14,z_pc,6.5512855685954955e-15,PAV_conc,low,0,0,NA
z_nc,4.283532871773978e-14,z_pc,6.5512855685954955e-15,PAV_conc,+N,0,0,NA
z_nc,4.283532871773978e-14,z_pc,6.5512855685954955e-15,PAV_conc,+P,0,0,NA
z_nc,4.283532871773978e-14,z_pc,6.5512855685954955e-15,PAV_conc,+N+P,0,0,NA
z_nc,4.283532871773978e-14,z_pc,6.5512855685954955e-15,RPV_conc,low,500000,516950.3236687333,0.27504415721124625
z_nc,4.283532871773978e-14,z_pc,6.5512855685954955e-15,RPV_conc,+N,500000,517153.2417086337,0.2782818867902068
z_nc,4.283532871773978e-14,z_pc,6.5512855685954955e-15,RPV_conc,+P,500000,516950.3236687333,0.27504415721124625
z_nc,4.283532871773978e-14,z_pc,6.5512855685954955e-15,RPV_conc,+N+P,500000,517153.2417086337,0.2782818867902068
z_nc,7.182769005303259e-14,z_pc,1.0985411419875573e-14,PAV_conc,low,0,0,NA
z_nc,7.182769005303259e-14,z_pc,1.0985411419875573e-14,PAV_conc,+N,0,0,NA
z_nc,7.182769005303259e-14,z_pc,1.0985411419875573e-14,PAV_conc,+P,0,0,NA
z_nc,7.182769005303259e-14,z_pc,1.0985411419875573e-14,PAV_conc,+N+P,0,0,NA
z_nc,7.182769005303259e-14,z_pc,1.0985411419875573e-14,RPV_conc,low,500000,516950.32361995126,0.27504415643273566
z_nc,7.182769005303259e-14,z_pc,1.0985411419875573e-14,RPV_conc,+N,500000,517153.24167014787,0.2782818861762523
z_nc,7.182769005303259e-14,z_pc,1.0985411419875573e-14,RPV_conc,+P,500000,516950.32361995126,0.27504415643273566
z_nc,7.182769005303259e-14,z_pc,1.0985411419875573e-14,RPV_conc,+N+P,500000,517153.24167014787,0.2782818861762523
z_nc,1.204430364559776e-13,z_pc,1.8420699693267163e-14,PAV_conc,low,0,0,NA
z_nc,1.204430364559776e-13,z_pc,1.8420699693267163e-14,PAV_conc,+N,0,0,NA
z_nc,1.204430364559776e-13,z_pc,1.8420699693267163e-14,PAV_conc,+P,0,0,NA
z_nc,1.204430364559776e-13,z_pc,1.8420699693267163e-14,PAV_conc,+N+P,0,0,NA
z_nc,1.204430364559776e-13,z_pc,1.8420699693267163e-14,RPV_conc,low,500000,516950.3235384458,0.2750441551319915
z_nc,1.204430364559776e-13,z_pc,1.8420699693267163e-14,RPV_conc,+N,500000,517153.2416059614,0.2782818851523043
z_nc,1.204430364559776e-13,z_pc,1.8420699693267163e-14,RPV_conc,+P,500000,516950.3235384458,0.2750441551319915
z_nc,1.204430364559776e-13,z_pc,1.8420699693267163e-14,RPV_conc,+N+P,500000,517153.2416059614,0.2782818851523043
z_nc,2.0196285053891164e-13,z_pc,3.088843596477472e-14,PAV_conc,low,0,0,NA
z_nc,2.0196285053891164e-13,z_pc,3.088843596477472e-14,PAV_conc,+N,0,0,NA
z_nc,2.0196285053891164e-13,z_pc,3.088843596477472e-14,PAV_conc,+P,0,0,NA
z_nc,2.0196285053891164e-13,z_pc,3.088843596477472e-14,PAV_conc,+N+P,0,0,NA
z_nc,2.0196285053891164e-13,z_pc,3.088843596477472e-14,RPV_conc,low,500000,516950.323401252,0.27504415294251816
z_nc,2.0196285053891164e-13,z_pc,3.088843596477472e-14,RPV_conc,+N,500000,517153.2414977127,0.2782818834254426
z_nc,2.0196285053891164e-13,z_pc,3.088843596477472e-14,RPV_conc,+P,500000,516950.323401252,0.27504415294251816
z_nc,2.0196285053891164e-13,z_pc,3.088843596477472e-14,RPV_conc,+N+P,500000,517153.2414977127,0.2782818834254426
z_nc,3.3865795979588764e-13,z_pc,5.179474679231223e-14,PAV_conc,low,0,0,NA
z_nc,3.3865795979588764e-13,z_pc,5.179474679231223e-14,PAV_conc,+N,0,0,NA
z_nc,3.3865795979588764e-13,z_pc,5.179474679231223e-14,PAV_conc,+P,0,0,NA
z_nc,3.3865795979588764e-13,z_pc,5.179474679231223e-14,PAV_conc,+N+P,0,0,NA
z_nc,3.3865795979588764e-13,z_pc,5.179474679231223e-14,RPV_conc,low,500000,516950.32317155733,0.2750441492768248
z_nc,3.3865795979588764e-13,z_pc,5.179474679231223e-14,RPV_conc,+N,500000,517153.2413166196,0.2782818805365164
z_nc,3.3865795979588764e-13,z_pc,5.179474679231223e-14,RPV_conc,+P,500000,516950.32317155733,0.2750441492768248
z_nc,3.3865795979588764e-13,z_pc,5.179474679231223e-14,RPV_conc,+N+P,500000,517153.2413166196,0.2782818805365164
z_nc,5.678728212989609e-13,z_pc,8.68511373751352e-14,PAV_conc,low,0,0,NA
z_nc,5.678728212989609e-13,z_pc,8.68511373751352e-14,PAV_conc,+N,0,0,NA
z_nc,5.678728212989609e-13,z_pc,8.68511373751352e-14,PAV_conc,+P,0,0,NA
z_nc,5.678728212989609e-13,z_pc,8.68511373751352e-14,PAV_conc,+N+P,0,0,NA
z_nc,5.678728212989609e-13,z_pc,8.68511373751352e-14,RPV_conc,low,500000,516950.32278587256,0.27504414312169023
z_nc,5.678728212989609e-13,z_pc,8.68511373751352e-14,RPV_conc,+N,500000,517153.24101233523,0.2782818756823535
z_nc,5.678728212989609e-13,z_pc,8.68511373751352e-14,RPV_conc,+P,500000,516950.32278587256,0.27504414312169023
z_nc,5.678728212989609e-13,z_pc,8.68511373751352e-14,RPV_conc,+N+P,500000,517153.24101233523,0.2782818756823535
z_nc,9.522278506738905e-13,z_pc,1.4563484775012445e-13,PAV_conc,low,0,0,NA
z_nc,9.522278506738905e-13,z_pc,1.4563484775012445e-13,PAV_conc,+N,0,0,NA
z_nc,9.522278506738905e-13,z_pc,1.4563484775012445e-13,PAV_conc,+P,0,0,NA
z_nc,9.522278506738905e-13,z_pc,1.4563484775012445e-13,PAV_conc,+N+P,0,0,NA
z_nc,9.522278506738905e-13,z_pc,1.4563484775012445e-13,RPV_conc,low,500000,516950.32213950023,0.27504413280624584
z_nc,9.522278506738905e-13,z_pc,1.4563484775012445e-13,RPV_conc,+N,500000,517153.24050252367,0.27828186754947204
z_nc,9.522278506738905e-13,z_pc,1.4563484775012445e-13,RPV_conc,+P,500000,516950.32213950023,0.27504413280624584
z_nc,9.522278506738905e-13,z_pc,1.4563484775012445e-13,RPV_conc,+N+P,500000,517153.24050252367,0.27828186754947204
z_nc,1.5967270233587358e-12,z_pc,2.442053094548655e-13,PAV_conc,low,0,0,NA
z_nc,1.5967270233587358e-12,z_pc,2.442053094548655e-13,PAV_conc,+N,0,0,NA
z_nc,1.5967270233587358e-12,z_pc,2.442053094548655e-13,PAV_conc,+P,0,0,NA
z_nc,1.5967270233587358e-12,z_pc,2.442053094548655e-13,PAV_conc,+N+P,0,0,NA
z_nc,1.5967270233587358e-12,z_pc,2.442053094548655e-13,RPV_conc,low,500000,516950.32105587085,0.2750441155126254
z_nc,1.5967270233587358e-12,z_pc,2.442053094548655e-13,RPV_conc,+N,500000,517153.239647926,0.27828185391631693
z_nc,1.5967270233587358e-12,z_pc,2.442053094548655e-13,RPV_conc,+P,500000,516950.32105587085,0.2750441155126254
z_nc,1.5967270233587358e-12,z_pc,2.442053094548655e-13,RPV_conc,+N+P,500000,517153.239647926,0.27828185391631693
z_nc,2.67744446386412e-12,z_pc,4.094915062380419e-13,PAV_conc,low,0,0,NA
z_nc,2.67744446386412e-12,z_pc,4.094915062380419e-13,PAV_conc,+N,0,0,NA
z_nc,2.67744446386412e-12,z_pc,4.094915062380419e-13,PAV_conc,+P,0,0,NA
z_nc,2.67744446386412e-12,z_pc,4.094915062380419e-13,PAV_conc,+N+P,0,0,NA
z_nc,2.67744446386412e-12,z_pc,4.094915062380419e-13,RPV_conc,low,500000,516950.3192383046,0.27504408650612205
z_nc,2.67744446386412e-12,z_pc,4.094915062380419e-13,RPV_conc,+N,500000,517153.2382143178,0.27828183104636856
z_nc,2.67744446386412e-12,z_pc,4.094915062380419e-13,RPV_conc,+P,500000,516950.3192383046,0.27504408650612205
z_nc,2.67744446386412e-12,z_pc,4.094915062380419e-13,RPV_conc,+N+P,500000,517153.2382143178,0.27828183104636856
z_nc,4.4896270634896526e-12,z_pc,6.866488450042998e-13,PAV_conc,low,0,0,NA
z_nc,4.4896270634896526e-12,z_pc,6.866488450042998e-13,PAV_conc,+N,0,0,NA
z_nc,4.4896270634896526e-12,z_pc,6.866488450042998e-13,PAV_conc,+P,0,0,NA
z_nc,4.4896270634896526e-12,z_pc,6.866488450042998e-13,PAV_conc,+N+P,0,0,NA
z_nc,4.4896270634896526e-12,z_pc,6.866488450042998e-13,RPV_conc,low,500000,516950.31619066244,0.27504403786886084
z_nc,4.4896270634896526e-12,z_pc,6.866488450042998e-13,RPV_conc,+N,500000,517153.23581053416,0.27828179269948516
z_nc,4.4896270634896526e-12,z_pc,6.866488450042998e-13,RPV_conc,+P,500000,516950.31619066244,0.27504403786886084
z_nc,4.4896270634896526e-12,z_pc,6.866488450042998e-13,RPV_conc,+N+P,500000,517153.23581053416,0.27828179269948516
z_nc,7.528354534057545e-12,z_pc,1.151395399326448e-12,PAV_conc,low,0,0,NA
z_nc,7.528354534057545e-12,z_pc,1.151395399326448e-12,PAV_conc,+N,0,0,NA
z_nc,7.528354534057545e-12,z_pc,1.151395399326448e-12,PAV_conc,+P,0,0,NA
z_nc,7.528354534057545e-12,z_pc,1.151395399326448e-12,PAV_conc,+N+P,0,0,NA
z_nc,7.528354534057545e-12,z_pc,1.151395399326448e-12,RPV_conc,low,500000,516950.3110807215,0.27504395631941314
z_nc,7.528354534057545e-12,z_pc,1.151395399326448e-12,RPV_conc,+N,500000,517153.2317803313,0.2782817284067935
z_nc,7.528354534057545e-12,z_pc,1.151395399326448e-12,RPV_conc,+P,500000,516950.3110807215,0.27504395631941314
z_nc,7.528354534057545e-12,z_pc,1.151395399326448e-12,RPV_conc,+N+P,500000,517153.2317803313,0.2782817284067935
z_nc,1.2623792842698143e-11,z_pc,1.9306977288832456e-12,PAV_conc,low,0,0,NA
z_nc,1.2623792842698143e-11,z_pc,1.9306977288832456e-12,PAV_conc,+N,0,0,NA
z_nc,1.2623792842698143e-11,z_pc,1.9306977288832456e-12,PAV_conc,+P,0,0,NA
z_nc,1.2623792842698143e-11,z_pc,1.9306977288832456e-12,PAV_conc,+N+P,0,0,NA
z_nc,1.2623792842698143e-11,z_pc,1.9306977288832456e-12,RPV_conc,low,500000,516950.30251108913,0.27504381955681384
z_nc,1.2623792842698143e-11,z_pc,1.9306977288832456e-12,RPV_conc,+N,500000,517153.22502107074,0.2782816205782103
z_nc,1.2623792842698143e-11,z_pc,1.9306977288832456e-12,RPV_conc,+P,500000,516950.30251108913,0.27504381955681384
z_nc,1.2623792842698143e-11,z_pc,1.9306977288832456e-12,RPV_conc,+N+P,500000,517153.22502107074,0.2782816205782103
z_nc,2.1167991626115427e-11,z_pc,3.2374575428176534e-12,PAV_conc,low,0,0,NA
z_nc,2.1167991626115427e-11,z_pc,3.2374575428176534e-12,PAV_conc,+N,0,0,NA
z_nc,2.1167991626115427e-11,z_pc,3.2374575428176534e-12,PAV_conc,+P,0,0,NA
z_nc,2.1167991626115427e-11,z_pc,3.2374575428176534e-12,PAV_conc,+N+P,0,0,NA
z_nc,2.1167991626115427e-11,z_pc,3.2374575428176534e-12,RPV_conc,low,500000,516950.28814188874,0.27504359023901626
z_nc,2.1167991626115427e-11,z_pc,3.2374575428176534e-12,RPV_conc,+N,500000,517153.21368778066,0.278281439781418
z_nc,2.1167991626115427e-11,z_pc,3.2374575428176534e-12,RPV_conc,+P,500000,516950.28814188874,0.27504359023901626
z_nc,2.1167991626115427e-11,z_pc,3.2374575428176534e-12,RPV_conc,+N+P,500000,517153.21368778066,0.278281439781418
